player_name.x,transfermarkt_id.x,transfermarkt_url,first_tier_debut_date,first_tier_debut_age,first_tier_debut_age.1,first_tier_debut_competition,second_tier_debut_date,second_tier_debut_age,second_tier_debut_age.1,second_tier_debut_competition,debut_age_transfermarket,explanation.x,player_name.y,status,transfermarkt_id.y,player_slug,home_name,dob_age.x,place_birth.x,height.x,citizenship.x,position.x,foot.x,agent,current_club,joined,contract_expires,outfitter,injury_count_total,days_missed_total,games_missed_total,retired,retirement_date,shirt_number,injury_seasons,explanation.y,fbref_url,transfermarkt_id,player_name.x.x,name_home_country,dob_age.y,place_birth.y,height.y,citizenship.y,position.y,foot.y,debut_season,debut_age,first_club,debut_year,explanation,player_name.y.y,matches_national,minutes_national,goals_national,seasons_national,total_matches_club,total_minutes_club,total_goals_club,seasons_club,clubs_club,player_name,deceased,death_date,death_age,total_matches_total,total_minutes_total,total_goals_total,position_clean,position_simple,dob,age_current,retirement_date_clean,retirement_age,career_length
Mohamed Elneny,160438,https://www.transfermarkt.com/mohamed-elneny/profil/spieler/160438,27/08/2010,18 years 01 month 16 days,18,Egyptian Premier League,No second tier career,No second tier career,No second tier career,No second tier career,18,first scrap players,Mohamed Elneny,Success,160438,spieler,Mohamed Elneny,11/7/1992,Mahalla,"1,79",Egypt,Midfield - Defensive Midfield,right,Not found,Al-Jazira,30/07/2024,-,adidas,8,401,82,No,Not found,17,6,first scrap players transfer,https://fbref.com/en/players/47a34c4f/Mohamed-Elneny,160438,Mohamed Elneny,Not found,"July 11, 1992 (Age: 33-137d)","Al Maḩallah al Kubrá, Egypt",180,Egypt,MF (CM-DM),Right,2012-2013,20 years,Basel,2012,first scrap players fbref,Mohamed Elneny,78,6636,8,11,315,20364,14,12,3,Mohamed Elneny,No,Not found,NA,393,27000,22,Midfield - Defensive Midfield,Midfield,7/11/1992,33,NA,NA,15
Tommy Elphick,37152,https://www.transfermarkt.com/tommy-elphick/profil/spieler/37152,8/8/2015,27 years 11 months 01 day,27,Premier League,10/12/2005,18,18,Championship,18,first scrap players,Tommy Elphick,Success,37152,spieler,Tommy Elphick,7/9/1987,Brighton,"1,88",England,Defender - Centre-Back,right,Not found,Huddersfield,19/08/2021,-,Not found,3,593,83,Yes,19/08/2021,Not found,3,first scrap players transfer,https://fbref.com/en/players/14caf5c9/Tommy-Elphick,37152,Tommy Elphick,Not found,7-Sep-87,Not found,187,Not found,"DF (CB, right)",Right,2006-2007,18 years,Brighton,2006,first scrap players fbref,NA,NA,NA,NA,NA,369,31149,14,14,6,Tommy Elphick,No,Not found,NA,369,31149,14,Defender - Centre-Back,Defender,9/7/1987,38,8/19/2021,33,15
Emmanuel Emenike,120630,https://www.transfermarkt.com/emmanuel-emenike/profil/spieler/120630,15/08/2010,23 years 03 months 05 days,23,Süper Lig,23/08/2009,22,22,1.Lig,22,first scrap players,Emmanuel Emenike,Success,120630,spieler,Emmanuel Emenike,10/5/1987,Otuocha,"1,82",Nigeria,Attack - Centre-Forward,right,Not found,KVC Westerlo,14/11/2019,-,Nike,12,393,66,Yes,14/11/2019,Not found,7,first scrap players transfer,https://fbref.com/en/players/df6bcd09/Emmanuel-Emenike,120630,Emmanuel Emenike,Not found,10-May-87,Not found,182,Nigeria,FW,Right,2010-2011,23 years,Karabükspor,2010,first scrap players fbref,Emmanuel Emenike,19,1428,7,4,175,11302,60,9,6,Emmanuel Emenike,No,Not found,NA,194,12730,67,Attack - Centre-Forward,Attack,5/10/1987,38,11/14/2019,32,10
Sam Field,387331,https://www.transfermarkt.com/sam-field/profil/spieler/387331,15/05/2016,18 years 07 days,18,Premier League,18/09/2018,20,20,Championship,18,first scrap players,Sam Field,Success,387331,spieler,Sam Field,8/5/1998,Stourbridge,"1,91",England,Midfield - Defensive Midfield,left,Not found,QPR,1/7/2021,-,Not found,4,353,61,No,Not found,8,4,first scrap players transfer,https://fbref.com/en/players/bd8a7d05/Sam-Field,387331,Sam Field,Not found,"May 8, 1998 (Age: 27-201d)","England, United Kingdom",180,England eng,MF (CM-DM),Right,2015-2016,17 years,West Brom,2015,first scrap players fbref,NA,NA,NA,NA,NA,264,19013,14,11,3,Sam Field,No,Not found,NA,264,19013,14,Midfield - Defensive Midfield,Midfield,5/8/1998,27,NA,NA,9
Roberto Firmino,131789,https://www.transfermarkt.com/roberto-firmino/profil/spieler/131789,26/02/2011,19 years 04 months 24 days,19,1.Bundesliga,24/10/2009,18,18,Campeonato Brasileiro Série B,18,first scrap players,Roberto Firmino,Success,131789,spieler,Roberto Firmino,2/10/1991,Maceió,"1,81",Brazil,Attack - Centre-Forward,right,Not found,Al-Sadd,23/07/2025,30/06/2027,adidas,17,404,67,No,Not found,9,8,first scrap players transfer,https://fbref.com/en/players/4c370d81/Roberto-Firmino,131789,Roberto Firmino,Not found,"October 2, 1991 (Age: 34-054d)","Maceió, Brazil",181,Brazil,FW-MF (AM),Right,2010-2011,18 years,Hoffenheim,2010,first scrap players fbref,Roberto Firmino,39,1924,12,6,551,39686,165,16,3,Roberto Firmino,No,Not found,NA,590,41610,177,Attack - Centre-Forward,Attack,10/2/1991,34,NA,NA,16
Timothy Fosu-Mensah,315131,https://www.transfermarkt.com/timothy-fosu-mensah/profil/spieler/315131,28/02/2016,18 years 01 month 26 days,18,Premier League,No second tier career,No second tier career,No second tier career,No second tier career,18,first scrap players,Timothy Fosu-Mensah,Success,315131,spieler,Timothy Fosu-Mensah,2/1/1998,Amsterdam,"1,88",Netherlands  Ghana,Defender - Right-Back,right,Not found,Without Club,1/7/2024,-,Not found,8,943,123,No,Not found,Not found,6,first scrap players transfer,https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah,315131,Timothy Fosu-Mensah,Not found,2-Jan-98,Not found,190,Netherlands,DF,Right,2015-2016,17 years,Manchester Utd,2015,first scrap players fbref,Timothy Fosu-Mensah,3,168,0,2,99,4882,0,9,4,Timothy Fosu-Mensah,No,Not found,NA,102,5050,0,Defender - Right-Back,Defender,1/2/1998,27,NA,NA,9
Simon Francis,13573,https://www.transfermarkt.com/simon-francis/profil/spieler/13573,8/8/2015,30 years 05 months 23 days,30,Premier League,16/11/2002,17,17,First Division (until 03/04),17,first scrap players,Simon Francis,Success,13573,spieler,Simon Francis,16/02/1985,Nottingham,"1,91",England,Defender - Right-Back,right,Not found,Bournemouth,1/8/2020,-,adidas,5,458,42,Yes,1/8/2020,Not found,4,first scrap players transfer,https://fbref.com/en/players/1e0b6a73/Simon-Francis,13573,Simon Francis,Not found,16-Feb-85,Not found,191,Not found,"DF (CB-FB, right)",Right,2002-2003,17 years,Bradford City,2002,first scrap players fbref,NA,NA,NA,NA,NA,591,49054,9,18,7,Simon Francis,No,Not found,NA,591,49054,9,Defender - Right-Back,Defender,2/16/1985,40,8/1/2020,35,18
Christian Fuchs,6636,https://www.transfermarkt.com/christian-fuchs/profil/spieler/6636,6/12/2003,17 years 07 months 29 days,17,Bundesliga,11/8/2021,35,35,USL Championship,17,first scrap players,Christian Fuchs,Success,6636,spieler,Christian Fuchs,7/4/1986,Neunkirchen,"1,87",Austria,Defender - Left-Back,left,Not found,Charlotte,5/1/2023,-,Puma,19,420,59,Yes,5/1/2023,Not found,11,first scrap players transfer,https://fbref.com/en/players/a67a09fb/Christian-Fuchs,6636,Christian Fuchs,Not found,7-Apr-86,Not found,186,Austria,"DF-MF (FB, left)",Left,2003-2004,17 years,Mattersburg,2003,first scrap players fbref,Christian Fuchs,46,4045,0,6,543,42856,33,20,7,Christian Fuchs,No,Not found,NA,589,46901,33,Defender - Left-Back,Defender,4/7/1986,39,1/5/2023,36,19
Ramiro Funes Mori,11111,https://www.transfermarkt.com/ramiro-funes-mori/profil/spieler/11111,11/8/2012,21 years 05 months 06 days,21,Torneo Inicial,5/11/2011,20,20,Primera Nacional,20,first scrap players,Ramiro Funes Mori,Success,11111,spieler,Ramiro Funes Mori,5/3/1991,Mendoza,"1,87",Argentina  United States,Defender - Centre-Back,left,Not found,Estudiantes LP,22/02/2025,31/12/2025,Not found,7,775,127,No,Not found,26,7,first scrap players transfer,https://fbref.com/en/players/89cbc961/Ramiro-Funes-Mori,11111,Ramiro Funes Mori,Not found,"March 5, 1991 (Age: 34-265d)","Mendoza, Argentina",193,Argentina,DF (CB),Both,2014,22 years,River Plate,Not found,first scrap players fbref,Ramiro Funes Mori,19,1558,2,4,260,20377,15,13,6,Ramiro Funes Mori,No,Not found,NA,279,21935,17,Defender - Centre-Back,Defender,3/5/1991,34,NA,NA,14
Idrissa Gana Gueye,126665,https://www.transfermarkt.com/idrissa-gana-gueye/profil/spieler/126665,24/10/2010,21 years 28 days,21,Ligue 1,No second tier career,No second tier career,No second tier career,No second tier career,21,first scrap players,Idrissa Gana Gueye,Success,126665,spieler,Idrissa Gueye,26/09/1989,Dakar,"1,74",Senegal,Midfield - Defensive Midfield,right,Not found,Everton,1/9/2022,30/06/2026,adidas,12,153,31,No,Not found,27,5,first scrap players transfer,https://fbref.com/en/players/72c812f3/Idrissa-Gana-Gueye,126665,Idrissa Gana Gueye,Not found,"September 26, 1989 (Age: 36-060d)",Senegal,174,Senegal,MF (CM-DM),Right,2010-2011,20 years,Lille,2010,first scrap players fbref,Idrissa Gana Gueye,114,9012,6,13,521,39277,23,16,4,Idrissa Gana Gueye,No,Not found,NA,635,48289,29,Midfield - Defensive Midfield,Midfield,9/26/1989,36,NA,NA,15
Manu García,277118,https://www.transfermarkt.com/manu-garca/profil/spieler/277118,5/3/2016,18 years 02 months 03 days,18,Premier League,16/01/2017,19,19,Keuken Kampioen Divisie,18,first scrap players,Manu García,Success,277118,spieler,Manu García,2/1/1998,Oviedo,"1,69",Spain,Midfield - Attacking Midfield,right,Not found,Kansas City,3/2/2025,31/12/2027,Not found,8,467,49,No,Not found,21,4,first scrap players transfer,https://fbref.com/en/players/6ed1a2a2/Manu-Garcia,277118,Manu García,Not found,"January 2, 1998 (Age: 27-338d)","Oviedo, Spain",170,Spain,FW-MF (AM-CM),Right,2015-2016,17 years,Manchester City,2015,players corrected fbref,Manu García,1,53,0,1,274,19451,21,11,7,Manu García,No,Not found,NA,275,19504,21,Midfield - Attacking Midfield,Attack,1/2/1998,27,NA,NA,9
Joe Gomez,256178,https://www.transfermarkt.com/joe-gomez/profil/spieler/256178,9/8/2015,18 years 02 months 17 days,18,Premier League,19/08/2014,17,17,Championship,17,first scrap players,Joe Gomez,Success,256178,spieler,Joe Gomez,23/05/1997,London,"1,88",England  The Gambia,Defender - Centre-Back,right,Not found,Liverpool,1/7/2015,30/06/2027,Nike,14,1033,236,No,Not found,2,11,first scrap players transfer,https://fbref.com/en/players/7a11550b/Joe-Gomez,256178,Joe Gomez,Not found,"May 23, 1997 (Age: 28-186d)","Catford, England, United Kingdom",188,England eng,"DF (CB-FB, right)",Right,2014-2015,17 years,Charlton Ath,2014,first scrap players fbref,Joe Gomez,15,963,0,7,283,19332,1,13,2,Joe Gomez,No,Not found,NA,298,20295,1,Defender - Centre-Back,Defender,5/23/1997,28,NA,NA,11
Lewis Grabban,35413,https://www.transfermarkt.com/lewis-grabban/profil/spieler/35413,3/9/2007,19 years 07 months 22 days,19,Scottish Premiership,20/02/2007,19,19,Championship,19,first scrap players,Lewis Grabban,Success,35413,spieler,Lewis Grabban,12/1/1988,London,"1,83",Jamaica  England,Attack - Centre-Forward,right,Not found,Al-Ahli,1/1/2023,-,Not found,4,159,27,Yes,1/1/2023,Not found,2,first scrap players transfer,https://fbref.com/en/players/1a857282/Lewis-Grabban,35413,Lewis Grabban,Not found,12-Jan-88,Not found,183,Not found,FW-MF (WM),Both,2006-2007,18 years,Oldham Athletic,2006,first scrap players fbref,NA,NA,NA,NA,NA,503,34191,163,16,12,Lewis Grabban,No,Not found,NA,503,34191,163,Attack - Centre-Forward,Attack,1/12/1988,37,1/1/2023,34,15
Max Gradel,28140,https://www.transfermarkt.com/max-gradel/profil/spieler/28140,10/9/2011,23 years 09 months 11 days,23,Ligue 1,28/08/2010,22,22,Championship,22,first scrap players,Max Gradel,Success,28140,spieler,Max Gradel,30/11/1987,Abidjan,"1,75",Cote d'Ivoire  France,Attack - Left Winger,right,Not found,Without Club,10/2/2025,-,Not found,10,650,93,No,Not found,Not found,7,first scrap players transfer,https://fbref.com/en/players/c5a500ca/Max-Gradel,28140,Max Gradel,Not found,"November 30, 1987 (Age: 38-006d)","Abidjan, Côte d'Ivoire",175,Côte d'Ivoire,"FW-MF (AM-WM, left)",Right,2007-2008,19 years,Bournemouth,2007,players corrected fbref,Max Gradel,89,5161,13,14,510,36133,121,17,7,Max Gradel,No,Not found,NA,599,41294,134,Attack - Left Winger,Attack,11/30/1987,38,NA,NA,16
Demarai Gray,292417,https://www.transfermarkt.com/demarai-gray/profil/spieler/292417,16/01/2016,19 years 06 months 19 days,19,Premier League,1/10/2013,17,17,Championship,17,first scrap players,Demarai Gray,Success,292417,spieler,Demarai Gray,28/06/1996,Birmingham,"1,83",Jamaica  England,Attack - Left Winger,right,Not found,Birmingham,3/7/2025,30/06/2028,adidas,8,126,24,No,Not found,10,6,first scrap players transfer,https://fbref.com/en/players/4468ec10/Demarai-Gray,292417,Demarai Gray,Not found,"June 28, 1996 (Age: 29-150d)","Birmingham, England, United Kingdom",178,Jamaica jm  Other: England,FW-MF (AM-WM),Right,2013-2014,17 years,Birmingham City,2013,first scrap players fbref,Demarai Gray,12,902,2,4,404,24050,47,13,5,Demarai Gray,No,Not found,NA,416,24952,49,Attack - Left Winger,Attack,6/28/1996,29,NA,NA,12
André Green,309841,https://www.transfermarkt.com/andr-green/profil/spieler/309841,13/03/2016,17 years 07 months 16 days,17,Premier League,7/8/2016,18,18,Championship,17,first scrap players,André Green,Success,309841,spieler,Andre Green,26/07/1998,Solihull,"1,80",England,Attack - Left Winger,right,Not found,Panserraikos,8/7/2025,30/06/2027,Nike,3,145,28,No,Not found,10,2,first scrap players transfer,https://fbref.com/en/players/6e287b7a/Andre-Green,309841,André Green,Not found,"July 26, 1998 (Age: 27-122d)","Solihull, England, United Kingdom",180,England eng,FW-MF,Right,2014-2015,16 years,Aston Villa,2014,first scrap players fbref,NA,NA,NA,NA,NA,134,6428,16,12,8,André Green,No,Not found,NA,134,6428,16,Attack - Left Winger,Attack,7/26/1998,27,NA,NA,10
Rees Greenwood,320213,https://www.transfermarkt.com/rees-greenwood/profil/spieler/320213,15/05/2016,19 years 05 months 05 days,19,Premier League,4/8/2018,21,21,Scottish Championship,19,first scrap players,Rees Greenwood,Success,320213,spieler,Rees Greenwood,10/12/1996,Winlaton,"1,76",England,Midfield - Attacking Midfield,right,Not found,Without Club,1/7/2022,-,Not found,0,0,0,No,Not found,Not found,0,first scrap players transfer,https://fbref.com/en/players/e5e459d4/Rees-Greenwood,320213,Rees Greenwood,Not found,10-Dec-96,Not found,179,Not found,FW,Right,2015-2016,18 years,Sunderland,2015,first scrap players fbref,NA,NA,NA,NA,NA,40,2618,2,4,3,Rees Greenwood,No,Not found,NA,40,2618,2,Midfield - Attacking Midfield,Attack,12/10/1996,29,NA,NA,10
Jakob Haugaard,138335,https://www.transfermarkt.com/jakob-haugaard/profil/spieler/138335,27/07/2012,20 years 02 months 26 days,20,Superligaen,14/08/2011,19,19,1.Division,19,first scrap players,Jakob Haugaard,Success,138335,spieler,Jakob Haugaard,1/5/1992,Sundby,"1,99",Denmark,Goalkeeper,right,Not found,Tromsø,8/1/2023,31/12/2026,Not found,3,209,25,No,Not found,1,2,first scrap players transfer,https://fbref.com/en/players/142741bb/Jakob-Haugaard,138335,Jakob Haugaard,Not found,"May 1, 1992 (Age: 33-208d)","Sundbyerne, Denmark",199,Denmark,GK,Right,2012-2013,20 years,Midtjylland,2012,first scrap players fbref,NA,NA,NA,NA,NA,182,16090,0,12,5,Jakob Haugaard,No,Not found,NA,182,16090,0,Goalkeeper,Goalkeeper,5/1/1992,33,NA,NA,14
José Holebas,41112,https://www.transfermarkt.com/jos-holebas/profil/spieler/41112,28/08/2010,26 years 02 months 01 day,26,Super League 1,21/09/2007,23,23,2.Bundesliga,23,first scrap players,José Holebas,Success,41112,spieler,Jose Cholevas,27/06/1984,Aschaffenburg,N/A,Greece  Germany,Defender - Left-Back,N/A,Not found,Bayern Alzenau,1/1/2022,-,Not found,8,124,17,Yes,1/1/2022,Not found,5,first scrap players transfer,https://fbref.com/en/players/12aa7661/Jose-Holebas,41112,José Holebas,Not found,27-Jun-84,Not found,184,Greece gr  Other: Germany,"DF-MF (CB-FB-WM, left)",Left,2007-2008,23 years,1860 Munich,2007,first scrap players fbref,José Holebas,29,2105,0,5,378,29478,24,14,4,José Holebas,No,Not found,NA,407,31583,24,Defender - Left-Back,Defender,6/27/1984,41,1/1/2022,37,14
George Honeyman,218140,https://www.transfermarkt.com/george-honeyman/profil/spieler/218140,15/05/2016,21 years 08 months 07 days,21,Premier League,4/8/2017,22,22,Championship,21,first scrap players,George Honeyman,Success,218140,spieler,George Honeyman,8/9/1994,Prudhoe,"1,73",England,Midfield - Attacking Midfield,right,Not found,Blackpool,1/7/2025,30/06/2027,Not found,0,0,0,No,Not found,10,0,first scrap players transfer,https://fbref.com/en/players/84afeaff/George-Honeyman,218140,George Honeyman,Not found,"September 8, 1994 (Age: 31-078d)","Prudhoe, England, United Kingdom",173,Not found,FW-MF (AM-CM),Right,2014-2015,19 years,Sunderland,2014,first scrap players fbref,NA,NA,NA,NA,NA,373,26478,35,12,5,George Honeyman,No,Not found,NA,373,26478,35,Midfield - Attacking Midfield,Attack,9/8/1994,31,NA,NA,10
Víctor Ibarbo,92141,https://www.transfermarkt.com/vctor-ibarbo/profil/spieler/92141,11/7/2009,19 years 01 month 22 days,19,Liga Águila II,20/07/2019,29,29,J2 League,19,first scrap players,Víctor Ibarbo,Success,92141,spieler,Víctor Ibarbo,19/05/1990,Santiago de Cali,"1,88",Colombia,Attack - Second Striker,right,Not found,Inter Palmira,3/9/2024,31/12/2025,Not found,11,648,80,No,Not found,23,6,first scrap players transfer,https://fbref.com/en/players/552d1e41/Victor-Ibarbo,92141,Víctor Ibarbo,Not found,19-May-90,Not found,188,Colombia,FW-MF (AM-WM),Right,2011-2012,21 years,Cagliari,2011,first scrap players fbref,Víctor Ibarbo,4,212,0,3,272,14245,34,15,8,Víctor Ibarbo,No,Not found,NA,276,14457,34,Attack - Second Striker,Attack,5/19/1990,35,NA,NA,16
Odion Ighalo,62121,https://www.transfermarkt.com/odion-ighalo/profil/spieler/62121,16/09/2007,18 years 03 months 00 days,18,Eliteserien,7/1/2011,21,21,Segunda División,18,first scrap players,Odion Ighalo,Success,62121,spieler,Odion Ighalo,16/06/1989,Lagos,"1,81",Nigeria  Italy,Attack - Centre-Forward,right,Not found,Without Club,1/7/2025,-,Nike,6,198,34,No,Not found,Not found,6,first scrap players transfer,https://fbref.com/en/players/03622183/Odion-Ighalo,62121,Odion Ighalo,Not found,"June 16, 1989 (Age: 36-162d)","Lagos, Nigeria",188,Nigeria,FW,Right,2007,17 years,Lyn,Not found,first scrap players fbref,Odion Ighalo,35,2297,15,6,458,30787,191,21,11,Odion Ighalo,No,Not found,NA,493,33084,206,Attack - Centre-Forward,Attack,6/16/1989,36,NA,NA,18
Kelechi Iheanacho,295330,https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330,29/08/2015,18 years 10 months 26 days,18,Premier League,6/8/2023,26,26,,18,first scrap players,Kelechi Iheanacho,Success,295330,spieler,Kelechi Iheanacho,3/10/1996,Imo,"1,85",Nigeria,Attack - Centre-Forward,left,Not found,Celtic,2/9/2025,30/06/2026,Nike,5,78,15,No,Not found,17,5,first scrap players transfer,https://fbref.com/en/players/c92e1a31/Kelechi-Iheanacho,295330,Kelechi Iheanacho,Not found,"October 3, 1996 (Age: 29-053d)",Nigeria,185,Nigeria,FW-MF,Left,2015-2016,18 years,Manchester City,2015,first scrap players fbref,Kelechi Iheanacho,57,3332,15,11,329,14829,90,11,5,Kelechi Iheanacho,No,Not found,NA,386,18161,105,Attack - Centre-Forward,Attack,10/3/1996,29,NA,NA,11
Giannelli Imbula,130756,https://www.transfermarkt.com/giannelli-imbula/profil/spieler/130756,11/8/2013,20 years 10 months 30 days,20,Ligue 1,16/10/2009,17,17,Ligue 2,17,first scrap players,Giannelli Imbula,Success,130756,spieler,Giannelli Imbula,12/9/1992,Vilvoorde,"1,86",DR Congo  France,Midfield - Defensive Midfield,left,Not found,Without Club,6/2/2024,-,Not found,6,106,14,No,Not found,Not found,4,first scrap players transfer,https://fbref.com/en/players/b86fe156/Giannelli-Imbula,130756,Giannelli Imbula,Not found,12-Sep-92,Not found,186,"Congo DR cd  Other: Belgium , France",MF,Left,2009-2010,16 years,Guingamp,2009,first scrap players fbref,Giannelli Imbula,2,148,0,1,250,17422,11,12,10,Giannelli Imbula,No,Not found,NA,252,17570,11,Midfield - Defensive Midfield,Midfield,9/12/1992,33,NA,NA,16
Gökhan Inler,19041,https://www.transfermarkt.com/gkhan-inler/profil/spieler/19041,20/03/2005,20 years 08 months 21 days,20,Super League,4/10/2020,36,36,1.Lig,20,first scrap players,Gökhan Inler,Success,19041,spieler,Gökhan Inler,27/06/1984,Olten,"1,83",Switzerland  Türkiye,Midfield - Defensive Midfield,both,Not found,Besiktas,1/7/2024,-,Not found,8,98,17,Yes,1/7/2024,Not found,5,first scrap players transfer,https://fbref.com/en/players/3200c583/Gokhan-Inler,19041,Gökhan Inler,Not found,27-Jun-84,Not found,183,Switzerland,MF (CM-DM),Both,2004-2005,20 years,Aarau,2004,first scrap players fbref,Gökhan Inler,49,4140,4,6,527,38155,31,19,8,Gökhan Inler,No,Not found,NA,576,42295,35,Midfield - Defensive Midfield,Midfield,6/27/1984,41,7/1/2024,40,20
Juan Iturbe,81455,https://www.transfermarkt.com/juan-iturbe/profil/spieler/81455,10/12/2011,18 years 06 months 06 days,18,Liga Portugal,30/09/2012,19,19,Ledman Liga Pro,18,first scrap players,Juan Iturbe,Success,81455,spieler,Juan Iturbe,4/6/1993,Buenos Aires,"1,73",Paraguay  Argentina,Attack - Right Winger,left,Not found,Cerro Porteño,1/1/2024,31/12/2025,Nike,6,358,59,No,Not found,11,5,first scrap players transfer,https://fbref.com/en/players/2c0fbaf5/Juan-Iturbe,81455,Juan Iturbe,Not found,"June 4, 1993 (Age: 32-174d)","Buenos Aires, Argentina",172,Paraguay py  Other: Argentina,FW-MF (AM-WM),Both,2011-2012,18 years,Porto,2011,first scrap players fbref,Juan Iturbe,7,303,0,4,371,18752,51,15,11,Juan Iturbe,No,Not found,NA,378,19055,51,Attack - Right Winger,Attack,6/4/1993,32,NA,NA,14
Alex Iwobi,242631,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,31/10/2015,19 years 05 months 28 days,19,Premier League,No second tier career,No second tier career,No second tier career,No second tier career,19,first scrap players,Alex Iwobi,Success,242631,spieler,Alex Iwobi,3/5/1996,Lagos,"1,83",Nigeria  England,Attack - Left Winger,right,Not found,Fulham,1/9/2023,30/06/2028,Nike,7,135,24,No,Not found,17,6,first scrap players transfer,https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi,242631,Alex Iwobi,Not found,"May 3, 1996 (Age: 29-206d)","Lagos, Nigeria",180,Nigeria ng  Other: England,FW-MF (AM-CM-WM),Right,2015-2016,19 years,Arsenal,2015,first scrap players fbref,Alex Iwobi,88,6434,10,12,384,25626,41,12,3,Alex Iwobi,No,Not found,NA,472,32060,51,Attack - Left Winger,Attack,5/3/1996,29,NA,NA,10
Joselu,81999,https://www.transfermarkt.com/joselu/profil/spieler/81999,21/05/2011,21 years 01 month 24 days,21,LaLiga,9/5/2009,19,19,Segunda División,19,first scrap players,Joselu,Success,81999,spieler,Joselu,27/03/1990,Stuttgart,"1,91",Spain  Germany,Attack - Centre-Forward,right,Not found,Al-Gharafa,2/7/2024,30/06/2026,adidas,9,188,30,No,Not found,9,6,first scrap players transfer,https://fbref.com/en/players/6265208f/Joselu,81999,Joselu,Not found,"March 27, 1990 (Age: 35-254d)","Stuttgart, Germany",192,Spain es  Other: Germany,FW,Right,2008-2009,18 years,Celta Vigo,2008,players corrected fbref,Joselu,17,593,6,3,416,27586,118,15,10,Joselu,No,Not found,NA,433,28179,124,Attack - Centre-Forward,Attack,3/27/1990,35,NA,NA,16
Juanmi,126737,https://www.transfermarkt.com/juanmi/profil/spieler/126737,17/01/2010,16 years 07 months 28 days,16,LaLiga,19/01/2013,19,19,Segunda División,16,first scrap players,Juanmi,Success,126737,spieler,Juanmi,20/05/1993,Coín,"1,72",Spain,Attack - Left Winger,right,Not found,Getafe,1/7/2025,30/06/2027,Not found,3,420,49,No,Not found,7,3,first scrap players transfer,https://fbref.com/en/players/84399660/Juanmi,126737,Juanmi,Not found,"May 20, 1993 (Age: 32-200d)","Coín, Spain",169,Spain,FW-MF (AM),Right,2009-2010,16 years,Málaga,2009,players corrected fbref,Juanmi,1,61,0,2,407,20435,88,17,8,Juanmi,No,Not found,NA,408,20496,88,Attack - Left Winger,Attack,5/20/1993,32,NA,NA,16
Sullay Kaikai,244130,https://www.transfermarkt.com/sullay-kaikai/profil/spieler/244130,15/05/2016,20 years 08 months 19 days,20,Premier League,10/9/2016,21,21,Championship,20,first scrap players,Sullay Kaikai,Success,244130,spieler,Sullay Kaikai,26/08/1995,London,"1,82",Sierra Leone  England,Attack - Left Winger,right,Not found,Cambridge Utd.,24/07/2023,30/06/2027,Not found,1,34,3,No,Not found,11,1,first scrap players transfer,https://fbref.com/en/players/fc166e49/Sullay-Kaikai,244130,Sullay Kaikai,Not found,"August 26, 1995 (Age: 30-091d)","Southwark, England, United Kingdom",182,Sierra Leone sl  Other: England,FW-MF (AM-WM),Right,2013-2014,17 years,Crawley Town,2013,first scrap players fbref,Sullay Kaikai,17,895,1,4,312,18634,47,13,10,Sullay Kaikai,No,Not found,NA,329,19529,48,Attack - Left Winger,Attack,8/26/1995,30,NA,NA,10
N'Golo Kanté,225083,https://www.transfermarkt.com/ngolo-kant/profil/spieler/225083,9/8/2014,23 years 04 months 11 days,23,Ligue 1,18/05/2012,21,21,Ligue 2,21,first scrap players,N'Golo Kanté,Success,225083,spieler,N'Golo Kanté,29/03/1991,Paris,"1,68",France  Mali,Midfield - Defensive Midfield,right,Not found,Al-Ittihad,1/7/2023,30/06/2026,adidas,27,688,129,No,Not found,7,8,first scrap players transfer,https://fbref.com/en/players/b9fbae28/NGolo-Kante,225083,N'Golo Kanté,Not found,"March 29, 1991 (Age: 34-241d)","Paris, France",169,France,MF (CM-DM-WM),Right,2011-2012,20 years,Boulogne,2011,first scrap players fbref,N'Golo Kanté,65,5094,2,13,457,36710,26,16,5,N'Golo Kanté,No,Not found,NA,522,41804,28,Midfield - Defensive Midfield,Midfield,3/29/1991,34,NA,NA,13
Kenedy,281404,https://www.transfermarkt.com/kenedy/profil/spieler/281404,28/07/2013,17 years 05 months 20 days,17,Campeonato Brasileiro Série A,11/8/2023,27,27,Segunda División,17,first scrap players,Kenedy,Success,281404,spieler,Kenedy,8/2/1996,Santa Rita do Sapucaí,"1,80",Brazil,Attack - Left Winger,left,Not found,Pachuca,5/6/2025,30/06/2026,adidas,11,428,58,No,Not found,29,6,first scrap players transfer,https://fbref.com/en/players/5eebbfdf/Kenedy,281404,Kenedy,Not found,"February 8, 1996 (Age: 29-301d)","Santa Rita do Sapucaí, Brazil",181,Brazil,FW-MF (WM),Left,2014,17 years,Fluminense,Not found,players corrected fbref,NA,NA,NA,NA,NA,239,11306,23,15,9,Kenedy,No,Not found,NA,239,11306,23,Attack - Left Winger,Attack,2/8/1996,29,NA,NA,12
