squad,transfermarkt_id,transfermarkt_url
Alania,75506,https://www.transfermarkt.com/alania-vladikavkaz/startseite/verein/75506
Zenit,17399,https://www.transfermarkt.com/zenit-penza/startseite/verein/17399
Reims,1421,https://www.transfermarkt.com/stade-reims/startseite/verein/1421
AnkaragÃ¼cÃ¼,868,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868
Antwerp,1096,https://www.transfermarkt.com/royal-antwerpen-fc/startseite/verein/1096
Standard LiÃ¨ge,3057,https://www.transfermarkt.com/standard-luttich/startseite/verein/3057
PeÃ±arol,861,https://www.transfermarkt.com/ca-penarol/startseite/verein/861
Lugo,11000,https://www.transfermarkt.com/cd-lugo/startseite/verein/11000
Atlas,8590,https://www.transfermarkt.com/atlas-guadalajara/startseite/verein/8590
Lille,1082,https://www.transfermarkt.com/losc-lille/startseite/verein/1082
Reus,83848,https://www.transfermarkt.com/cf-reddis/startseite/verein/83848
Aris,605,https://www.transfermarkt.com/aris-thessaloniki/startseite/verein/605
Carolina,103657,https://www.transfermarkt.com/carolina-core-fc/startseite/verein/103657
Al-Ettifaq,7732,https://www.transfermarkt.com/al-ettifaq/startseite/verein/7732
Kuban,67241,https://www.transfermarkt.com/kuban-krasnodar/startseite/verein/67241
Iraklis,47,https://www.transfermarkt.com/iraklis-thessaloniki/startseite/verein/47
MirandÃ©s,13222,https://www.transfermarkt.com/cd-mirandes/startseite/verein/13222
Siena,1387,https://www.transfermarkt.com/acn-siena-1904/startseite/verein/1387
Latina,27623,https://www.transfermarkt.com/latina-calcio-1932-u19/startseite/verein/27623
Parma,5243,https://www.transfermarkt.com/parma-calcio-1913-u19/startseite/verein/5243
Al-Fateh,27221,https://www.transfermarkt.com/al-fateh/startseite/verein/27221
Brest,61436,https://www.transfermarkt.com/as-brest/startseite/verein/61436
AtlÃ©tico Ottawa,79097,https://www.transfermarkt.com/atletico-ottawa/startseite/verein/79097
MÃ¡laga B,1084,https://www.transfermarkt.com/fc-malaga/startseite/verein/1084
Steaua,61687,https://www.transfermarkt.com/csa-steaua/startseite/verein/61687
Ebro,47880,https://www.transfermarkt.com/cd-ebro/startseite/verein/47880
CE L'Hospitalet,9477,https://www.transfermarkt.com/ce-lhospitalet/startseite/verein/9477
FÃ©nix,139474,https://www.transfermarkt.com/fenix-sc/startseite/verein/139474
Apollon,429,https://www.transfermarkt.com/apollon-limassol/startseite/verein/429
Bilbao B,621,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621
Cruzeiro,87127,https://www.transfermarkt.com/cruzeiro-fc/startseite/verein/87127
AvaÃ­,2035,https://www.transfermarkt.com/avai-fc-sc-/startseite/verein/2035
Brescia,132806,https://www.transfermarkt.com/union-brescia/startseite/verein/132806
Pisa,14821,https://www.transfermarkt.com/ac-pisa-1909-u19/startseite/verein/14821
Caen,1162,https://www.transfermarkt.com/sm-caen/startseite/verein/1162
Venezia,607,https://www.transfermarkt.com/venezia-fc/startseite/verein/607
Mons,42546,https://www.transfermarkt.com/mons-calpe-sc/startseite/verein/42546
Saipa,6080,https://www.transfermarkt.com/saipa-fc/startseite/verein/6080
Bahia,10010,https://www.transfermarkt.com/esporte-clube-bahia/startseite/verein/10010
Chaves,3325,https://www.transfermarkt.com/gd-chaves/startseite/verein/3325
CuiabÃ¡,95439,https://www.transfermarkt.com/cuiaba-u20/startseite/verein/95439
Vila Nova,18665,https://www.transfermarkt.com/vila-nova-futebol-clube-go-u19/startseite/verein/18665
RB Salzburg,409,https://www.transfermarkt.com/red-bull-salzburg/startseite/verein/409
Start,267,https://www.transfermarkt.com/ik-start/startseite/verein/267
Astana FK,22220,https://www.transfermarkt.com/fc-astana/startseite/verein/22220
Veria,2079,https://www.transfermarkt.com/veria-nps/startseite/verein/2079
MazatlÃ¡n,82696,https://www.transfermarkt.com/mazatlan-fc/startseite/verein/82696
Saint-Ã‰tienne,618,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618
NY Cosmos,4835,https://www.transfermarkt.com/new-york-cosmos/startseite/verein/4835
MarÃ­timo,1301,https://www.transfermarkt.com/cs-maritimo/startseite/verein/1301
Adelaide,875,https://www.transfermarkt.com/adelaide-united/startseite/verein/875
Ufa,28095,https://www.transfermarkt.com/fk-ufa/startseite/verein/28095
Chiapas,16178,https://www.transfermarkt.com/chiapas-fc-premier/startseite/verein/16178
Racing Club,1444,https://www.transfermarkt.com/racing-club/startseite/verein/1444
Santos,221,https://www.transfermarkt.com/fc-santos/startseite/verein/221
UniÃ³n EspaÃ±ola,4321,https://www.transfermarkt.com/union-espanola/startseite/verein/4321
Junior,11854,https://www.transfermarkt.com/junior-fc/startseite/verein/11854
Gent,157,https://www.transfermarkt.com/kaa-gent/startseite/verein/157
SanluqueÃ±o,21322,https://www.transfermarkt.com/atletico-sanluqueno/startseite/verein/21322
Teruel,19301,https://www.transfermarkt.com/cd-teruel/startseite/verein/19301
Orihuela,4054,https://www.transfermarkt.com/fc-orihuela/startseite/verein/4054
Oeste,104802,https://www.transfermarkt.com/centro-oeste-futebol-clube-go-/startseite/verein/104802
HonvÃ©d,709,https://www.transfermarkt.com/budapest-honved-fc/startseite/verein/709
SF Deltas,53517,https://www.transfermarkt.com/san-francisco-deltas/startseite/verein/53517
Al-Orobah,39536,https://www.transfermarkt.com/al-orubah/startseite/verein/39536
Basel,26,https://www.transfermarkt.com/fc-basel-1893/startseite/verein/26
Burgos,1536,https://www.transfermarkt.com/burgos-cf/startseite/verein/1536
LanÃºs,333,https://www.transfermarkt.com/club-atletico-lanus/startseite/verein/333
VÃ©lez Sarsfield,1029,https://www.transfermarkt.com/club-atletico-velez-sarsfield/startseite/verein/1029
SocuÃ©llamos,30696,https://www.transfermarkt.com/ud-socuellamos/startseite/verein/30696
Al-Hazem,9131,https://www.transfermarkt.com/al-hazm/startseite/verein/9131
AtlÃ©tico Baleares,18687,https://www.transfermarkt.com/atletico-baleares/startseite/verein/18687
Guangzhou,115892,https://www.transfermarkt.com/guangzhou-alpha/startseite/verein/115892
Paysandu,92668,https://www.transfermarkt.com/paysandu-futbol-club/startseite/verein/92668
Club Deportivo Utrera,6685,https://www.transfermarkt.com/cd-utrera/startseite/verein/6685
VÃ¥lerenga,76,https://www.transfermarkt.com/valerenga-fotball/startseite/verein/76
Anzhi,2700,https://www.transfermarkt.com/anzhi-makhachkala/startseite/verein/2700
AÃ‰K LÃ¡rnaka,2156,https://www.transfermarkt.com/aek-larnaka/startseite/verein/2156
Palermo,458,https://www.transfermarkt.com/palermo-fc/startseite/verein/458
Freiburg,60,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60
Penafiel,3327,https://www.transfermarkt.com/fc-penafiel/startseite/verein/3327
BÃ©kÃ©scsaba,62598,https://www.transfermarkt.com/atletico-bekescsaba-fc/startseite/verein/62598
HaladÃ¡s,649,https://www.transfermarkt.com/szombathelyi-haladas/startseite/verein/649
Debrecen,136496,https://www.transfermarkt.com/mgm-debrecen/startseite/verein/136496
La Equidad,24476,https://www.transfermarkt.com/cd-la-equidad-b/startseite/verein/24476
Trapani,4331,https://www.transfermarkt.com/trapani-calcio/startseite/verein/4331
Treviso,14847,https://www.transfermarkt.com/acd-treviso-u19/startseite/verein/14847
Novara,6692,https://www.transfermarkt.com/novara-calcio/startseite/verein/6692
Abha,40039,https://www.transfermarkt.com/abha-club/startseite/verein/40039
Damac,50532,https://www.transfermarkt.com/damac-fc/startseite/verein/50532
Rostov,1083,https://www.transfermarkt.com/fk-rostov/startseite/verein/1083
CacereÃ±o,11602,https://www.transfermarkt.com/cp-cacereno/startseite/verein/11602
JaÃ©n,114373,https://www.transfermarkt.com/ada-jaen/startseite/verein/114373
UniÃ³n,25467,https://www.transfermarkt.com/philadelphia-union/startseite/verein/25467
ColÃ³n,1070,https://www.transfermarkt.com/club-atletico-colon/startseite/verein/1070
SPAL,81158,https://www.transfermarkt.com/asd-spal-cordovado/startseite/verein/81158
KarabÃ¼kspor,1506,https://www.transfermarkt.com/kardemir-karabukspor/startseite/verein/1506
Jong Ajax,8817,https://www.transfermarkt.com/ajax-amsterdam-ii/startseite/verein/8817
Pasto,10090,https://www.transfermarkt.com/deportivo-pasto/startseite/verein/10090
CÃºcuta,13379,https://www.transfermarkt.com/cucuta-deportivo/startseite/verein/13379
Pereira,9811,https://www.transfermarkt.com/deportivo-pereira/startseite/verein/9811
Colo-Colo,2433,https://www.transfermarkt.com/csd-colo-colo/startseite/verein/2433
Ancona,1388,https://www.transfermarkt.com/us-anconitana/startseite/verein/1388
Tecos,4565,https://www.transfermarkt.com/tecos-fc/startseite/verein/4565
AtlÃ©tico Saguntino,50257,https://www.transfermarkt.com/atletico-saguntino/startseite/verein/50257
AC Omonia,829,https://www.transfermarkt.com/omonia-nikosia/startseite/verein/829
SJ Earthquakes,218,https://www.transfermarkt.com/san-jose-earthquakes/startseite/verein/218
UniÃ³n Comercio,31337,https://www.transfermarkt.com/cd-union-comercio/startseite/verein/31337
LDU de Quito,9855,https://www.transfermarkt.com/ldu-quito/startseite/verein/9855
Melgar,2734,https://www.transfermarkt.com/fbc-melgar/startseite/verein/2734
S-Pulse,1062,https://www.transfermarkt.com/shimizu-s-pulse/startseite/verein/1062
Den Bosch,404,https://www.transfermarkt.com/fc-den-bosch/startseite/verein/404
San JosÃ©,218,https://www.transfermarkt.com/san-jose-earthquakes/startseite/verein/218
Toledo,2929,https://www.transfermarkt.com/cd-toledo/startseite/verein/2929
RakÃ³w,9644,https://www.transfermarkt.com/rakow-czestochowa/startseite/verein/9644
OH Leuven,2727,https://www.transfermarkt.com/oud-heverlee-leuven/startseite/verein/2727
Lahti,2925,https://www.transfermarkt.com/fc-lahti/startseite/verein/2925
Wellington,8445,https://www.transfermarkt.com/wellington-phoenix/startseite/verein/8445
Samara,16618,https://www.transfermarkt.com/yunit-samara/startseite/verein/16618
SÃ¼dtirol,4554,https://www.transfermarkt.com/fc-sudtirol/startseite/verein/4554
Viitorul,86655,https://www.transfermarkt.com/acs-viitorul-cluj/startseite/verein/86655
Racing,1444,https://www.transfermarkt.com/racing-club/startseite/verein/1444
NÃ¡utico,115581,https://www.transfermarkt.com/nautico-fc/startseite/verein/115581
FC ChamaliÃ¨res,46579,https://www.transfermarkt.com/fc-chamalieres/startseite/verein/46579
GuaireÃ±a,63181,https://www.transfermarkt.com/guairena-fc/startseite/verein/63181
GuaranÃ­,11855,https://www.transfermarkt.com/club-guarani/startseite/verein/11855
Club AtlÃ©tico Tembetary,908,https://www.transfermarkt.com/atletico-tembetary/startseite/verein/908
Alicante,69359,https://www.transfermarkt.com/cf-independiente-alicante/startseite/verein/69359
JÃºbilo Iwata,937,https://www.transfermarkt.com/jubilo-iwata/startseite/verein/937
Caracas,531,https://www.transfermarkt.com/caracas-fc/startseite/verein/531
Zamora,18018,https://www.transfermarkt.com/zamora-fc/startseite/verein/18018
NÃ®mes,63668,https://www.transfermarkt.com/sc-nimes/startseite/verein/63668
Molde,687,https://www.transfermarkt.com/molde-fk/startseite/verein/687
Curico Unido,19027,https://www.transfermarkt.com/cdp-curico-unido/startseite/verein/19027
Al-Khaleej,6070,https://www.transfermarkt.com/al-khaleej/startseite/verein/6070
MÃ©rida AD,46854,https://www.transfermarkt.com/merida-ad/startseite/verein/46854
Tigre,11831,https://www.transfermarkt.com/club-atletico-tigre/startseite/verein/11831
Evian,79789,https://www.transfermarkt.com/us-evian-lugrin/startseite/verein/79789
Maldonado,18075,https://www.transfermarkt.com/cd-maldonado/startseite/verein/18075
Aalen,83,https://www.transfermarkt.com/vfr-aalen/startseite/verein/83
SorkhPooshan FC,96080,https://www.transfermarkt.com/sorkhpooshan-qom/startseite/verein/96080
HuracÃ¡n,34318,https://www.transfermarkt.com/huracan-futbol-club/startseite/verein/34318
Avellino,2331,https://www.transfermarkt.com/us-avellino-1912/startseite/verein/2331
CearÃ¡,17892,https://www.transfermarkt.com/ceara-sporting-club-u20/startseite/verein/17892
Sedan,90666,https://www.transfermarkt.com/krupki-drsu-164/startseite/verein/90666
Al-Qadsiah,26069,https://www.transfermarkt.com/al-qadisiyah-fc/startseite/verein/26069
Morton,3026,https://www.transfermarkt.com/greenock-morton-fc/startseite/verein/3026
Nice,417,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417
La LouviÃ¨re,3901,https://www.transfermarkt.com/raal-la-louviere/startseite/verein/3901
Catania,1627,https://www.transfermarkt.com/catania-calcio/startseite/verein/1627
BolÃ­var,93377,https://www.transfermarkt.com/bolivar-sc/startseite/verein/93377
Monza,2919,https://www.transfermarkt.com/ac-monza/startseite/verein/2919
Sarmiento,12454,https://www.transfermarkt.com/club-atletico-sarmiento-junin-/startseite/verein/12454
Cerro,20189,https://www.transfermarkt.com/cerro-largo-fc/startseite/verein/20189
Talavera,47421,https://www.transfermarkt.com/cf-talavera-de-la-reina/startseite/verein/47421
Naval,19649,https://www.transfermarkt.com/naval-de-talcahuano/startseite/verein/19649
Jong PSV,9715,https://www.transfermarkt.com/psv-eindhoven-ii/startseite/verein/9715
EyÃ¼pspor,7160,https://www.transfermarkt.com/eyupspor/startseite/verein/7160
Foolad,6076,https://www.transfermarkt.com/foolad-fc/startseite/verein/6076
Litex Lovech,16034,https://www.transfermarkt.com/pfc-litex-lovech-u19/startseite/verein/16034
CriciÃºma,7178,https://www.transfermarkt.com/criciuma-esporte-clube/startseite/verein/7178
DÃ¼sseldorf,38,https://www.transfermarkt.com/fortuna-dusseldorf/startseite/verein/38
GoiÃ¡s,3197,https://www.transfermarkt.com/goias-ec/startseite/verein/3197
Estrela,2431,https://www.transfermarkt.com/cf-estrela-amadora-sad/startseite/verein/2431
San Martin,8413,https://www.transfermarkt.com/san-martin-de-mendoza/startseite/verein/8413
Henan,9982,https://www.transfermarkt.com/henan-songshan-longmen/startseite/verein/9982
Brann,1100,https://www.transfermarkt.com/sk-brann/startseite/verein/1100
Ã–rebro,1056,https://www.transfermarkt.com/orebro-sk/startseite/verein/1056
OrlÃ©ans,10868,https://www.transfermarkt.com/us-orleans/startseite/verein/10868
HyÃ¨res FC,123661,https://www.transfermarkt.com/hyeres-fc-u19/startseite/verein/123661
FC Baltika Kaliningrad,2741,https://www.transfermarkt.com/baltika-kaliningrad/startseite/verein/2741
Barnet,2804,https://www.transfermarkt.com/fc-barnet/startseite/verein/2804
Moss,2961,https://www.transfermarkt.com/moss-fk/startseite/verein/2961
MK Dons,991,https://www.transfermarkt.com/milton-keynes-dons/startseite/verein/991
V. Francavilla,49939,https://www.transfermarkt.com/virtus-francavilla-calcio/startseite/verein/49939
SJK,23777,https://www.transfermarkt.com/sjk-seinajoki/startseite/verein/23777
Darlington,37486,https://www.transfermarkt.com/fc-darlington/startseite/verein/37486
Wealdstone,4117,https://www.transfermarkt.com/fc-wealdstone/startseite/verein/4117
Preston,12991,https://www.transfermarkt.com/preston-lions-fc/startseite/verein/12991
Bury,2413,https://www.transfermarkt.com/fc-bury/startseite/verein/2413
Angers,1420,https://www.transfermarkt.com/sco-angers/startseite/verein/1420
Catanzaro,4097,https://www.transfermarkt.com/us-catanzaro/startseite/verein/4097
Messina,38995,https://www.transfermarkt.com/fc-messina/startseite/verein/38995
Ascoli,408,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408
Charlotte,78435,https://www.transfermarkt.com/charlotte-fc/startseite/verein/78435
Buxton,10895,https://www.transfermarkt.com/buxton-fc/startseite/verein/10895
Viking,239,https://www.transfermarkt.com/viking-stavanger/startseite/verein/239
Bromley,8981,https://www.transfermarkt.com/fc-bromley/startseite/verein/8981
Arda,40604,https://www.transfermarkt.com/pfc-arda-kardzhali/startseite/verein/40604
Queen's Park FC,3031,https://www.transfermarkt.com/queens-park-fc/startseite/verein/3031
Livingston,1241,https://www.transfermarkt.com/livingston-fc/startseite/verein/1241
Lugano,2790,https://www.transfermarkt.com/fc-lugano/startseite/verein/2790
Thun,938,https://www.transfermarkt.com/fc-thun/startseite/verein/938
LASK,413,https://www.transfermarkt.com/lask/startseite/verein/413
CrÃ©teil,2067,https://www.transfermarkt.com/us-creteil-lusitanos/startseite/verein/2067
Ind. Rivadavia,12179,https://www.transfermarkt.com/independiente-rivadavia/startseite/verein/12179
Sochi,41231,https://www.transfermarkt.com/fk-sochi/startseite/verein/41231
Barrow,6168,https://www.transfermarkt.com/afc-barrow/startseite/verein/6168
Mantova,2581,https://www.transfermarkt.com/mantova-1911/startseite/verein/2581
TromsÃ¸,1293,https://www.transfermarkt.com/tromso-il/startseite/verein/1293
King's Lynn,38899,https://www.transfermarkt.com/kings-lynn-town/startseite/verein/38899
TB Rowdies,23565,https://www.transfermarkt.com/tampa-bay-rowdies/startseite/verein/23565
CumbayÃ¡,41301,https://www.transfermarkt.com/cumbaya-fc/startseite/verein/41301
St Patrick's,32751,https://www.transfermarkt.com/st-patricks-former-pupils-fc/startseite/verein/32751
Emmen,1283,https://www.transfermarkt.com/fc-emmen/startseite/verein/1283
Yamaga,25765,https://www.transfermarkt.com/matsumoto-yamaga/startseite/verein/25765
US Reggina,1386,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386
VPS,117181,https://www.transfermarkt.com/vps-kramatorsk-1998-/startseite/verein/117181
PuskÃ¡s,37169,https://www.transfermarkt.com/puskas-akademia-fc/startseite/verein/37169
Tours,16037,https://www.transfermarkt.com/fc-tours-u19/startseite/verein/16037
CSA,61687,https://www.transfermarkt.com/csa-steaua/startseite/verein/61687
Guarani,11855,https://www.transfermarkt.com/club-guarani/startseite/verein/11855
Tosno,72129,https://www.transfermarkt.com/fk-atlant-tosno/startseite/verein/72129
Ural,11127,https://www.transfermarkt.com/ural-ekaterinburg/startseite/verein/11127
Jong AZ,11368,https://www.transfermarkt.com/az-alkmaar-ii/startseite/verein/11368
NY Red Bulls II,39815,https://www.transfermarkt.com/new-york-red-bulls-ii/startseite/verein/39815
Marinos,3828,https://www.transfermarkt.com/yokohama-f-marinos/startseite/verein/3828
Saturn,2737,https://www.transfermarkt.com/saturn-ramenskoe/startseite/verein/2737
Admira,503,https://www.transfermarkt.com/fc-admira-wacker-modling/startseite/verein/503
Rot-WeiÃŸ Erfurt,27817,https://www.transfermarkt.com/rot-weiss-wilhelmsburg/startseite/verein/27817
Maccabi Tel Aviv FC,119,https://www.transfermarkt.com/maccabi-tel-aviv/startseite/verein/119
Maccabi Haifa FC,1064,https://www.transfermarkt.com/maccabi-haifa/startseite/verein/1064
